64     0 -0.5 1 2.17995      0 -0.5 2 1.746531      0 -0.5 3 0.8355153      0 -0.5 4 0.1945428      0 -0.5 5 0.1230357      0 0.5 1 2.17995      0 0.5 2 1.746531      0 0.5 3 0.8355153      0 0.5 4 0.1945428      0 0.5 5 0.1230357      1 -0.5 2 1.791087      1 -0.5 3 0.3290476      1 -0.5 4 0.119637      1 -0.5 5 0.1135518      1 0.5 2 1.791087      1 0.5 3 0.3290476      1 0.5 4 0.119637      1 0.5 5 0.1135518      2 -0.5 3 0.2571096      2 -0.5 4 0.151055      2 -0.5 5 0.1922345      2 0.5 3 0.2571096      2 0.5 4 0.151055      2 0.5 5 0.1922345      3 -0.5 4 0.2567364      3 -0.5 5 0.2885048      3 0.5 4 0.2567364      3 0.5 5 0.2885048      4 -0.5 5 0.2562735      4 0.5 5 0.2562735      

65     0 -0.5 1 1.410696      0 -0.5 2 1.080574      0 -0.5 3 0.4330151      0 -0.5 4 0.145691      0 -0.5 5 0.05285779      0 0.5 1 1.410696      0 0.5 2 1.080574      0 0.5 3 0.4330151      0 0.5 4 0.145691      0 0.5 5 0.05285779      1 -0.5 2 1.114079      1 -0.5 3 0.3333542      1 -0.5 4 0.2008266      1 -0.5 5 0.08196143      1 0.5 2 1.114079      1 0.5 3 0.3333542      1 0.5 4 0.2008266      1 0.5 5 0.08196143      2 -0.5 3 0.2009272      2 -0.5 4 0.07204272      2 -0.5 5 0.110734      2 0.5 3 0.2009272      2 0.5 4 0.07204272      2 0.5 5 0.110734      3 -0.5 4 0.2010699      3 -0.5 5 0.176374      3 0.5 4 0.2010699      3 0.5 5 0.176374      4 -0.5 5 0.2012484      4 0.5 5 0.2012484      

66     0 -0.5 1 0.08555022      0 -0.5 2 0.0790268      0 -0.5 3 0.03248089      0 -0.5 4 0.001708635      0 -0.5 5 0.001382983      0 0.5 1 0.08555022      0 0.5 2 0.0790268      0 0.5 3 0.03248089      0 0.5 4 0.001708635      0 0.5 5 0.001382983      1 -0.5 2 0.07980549      1 -0.5 3 0.0001978605      1 -0.5 4 0.004931433      1 -0.5 5 0.0007381853      1 0.5 2 0.07980549      1 0.5 3 0.0001978605      1 0.5 4 0.004931433      1 0.5 5 0.0007381853      2 -0.5 3 0.001718127      2 -0.5 4 0.0007039929      2 -0.5 5 0.001797464      2 0.5 3 0.001718127      2 0.5 4 0.0007039929      2 0.5 5 0.001797464      3 -0.5 4 0.001727273      3 -0.5 5 0.0007085318      3 0.5 4 0.001727273      3 0.5 5 0.0007085318      4 -0.5 5 0.001738986      4 0.5 5 0.001738986      

67     0 -0.5 1 2.250186      0 -0.5 2 1.794415      0 -0.5 3 0.7977967      0 -0.5 4 0.08617348      0 -0.5 5 0.1107728      0 0.5 1 2.250186      0 0.5 2 1.794415      0 0.5 3 0.7977967      0 0.5 4 0.08617348      0 0.5 5 0.1107728      1 -0.5 2 1.841214      1 -0.5 3 0.4329433      1 -0.5 4 0.1103636      1 -0.5 5 0.1001396      1 0.5 2 1.841214      1 0.5 3 0.4329433      1 0.5 4 0.1103636      1 0.5 5 0.1001396      2 -0.5 3 0.1841514      2 -0.5 4 0.09552273      2 -0.5 5 0.1384762      2 0.5 3 0.1841514      2 0.5 4 0.09552273      2 0.5 5 0.1384762      3 -0.5 4 0.3080234      3 -0.5 5 0.22421      3 0.5 4 0.3080234      3 0.5 5 0.22421      4 -0.5 5 0.3079175      4 0.5 5 0.3079175      

68     0 -0.5 1 3.082881      0 -0.5 2 2.59449      0 -0.5 3 1.330967      0 -0.5 4 0.02921367      0 -0.5 5 0.09276691      0 0.5 1 3.082881      0 0.5 2 2.59449      0 0.5 3 1.330967      0 0.5 4 0.02921367      0 0.5 5 0.09276691      1 -0.5 2 2.645898      1 -0.5 3 0.6096198      1 -0.5 4 0.03256164      1 -0.5 5 0.05842226      1 0.5 2 2.645898      1 0.5 3 0.6096198      1 0.5 4 0.03256164      1 0.5 5 0.05842226      2 -0.5 3 0.09364569      2 -0.5 4 0.07030124      2 -0.5 5 0.1105279      2 0.5 3 0.09364569      2 0.5 4 0.07030124      2 0.5 5 0.1105279      3 -0.5 4 0.1861387      3 -0.5 5 0.1750879      3 0.5 4 0.1861387      3 0.5 5 0.1750879      4 -0.5 5 0.185575      4 0.5 5 0.185575      

69     0 -0.5 1 2.488139      0 -0.5 2 2.01995      0 -0.5 3 0.9317659      0 -0.5 4 0.06626878      0 -0.5 5 0.08646172      0 0.5 1 2.488139      0 0.5 2 2.01995      0 0.5 3 0.9317659      0 0.5 4 0.06626878      0 0.5 5 0.08646172      1 -0.5 2 2.068433      1 -0.5 3 0.3561098      1 -0.5 4 0.0573862      1 -0.5 5 0.05348437      1 0.5 2 2.068433      1 0.5 3 0.3561098      1 0.5 4 0.0573862      1 0.5 5 0.05348437      2 -0.5 3 0.1755005      2 -0.5 4 0.06497078      2 -0.5 5 0.128547      2 0.5 3 0.1755005      2 0.5 4 0.06497078      2 0.5 5 0.128547      3 -0.5 4 0.1775905      3 -0.5 5 0.1723525      3 0.5 4 0.1775905      3 0.5 5 0.1723525      4 -0.5 5 0.1773053      4 0.5 5 0.1773053      

70     0 -0.5 1 1.855566      0 -0.5 2 1.471959      0 -0.5 3 0.7112932      0 -0.5 4 0.1472271      0 -0.5 5 0.1590089      0 0.5 1 1.855566      0 0.5 2 1.471959      0 0.5 3 0.7112932      0 0.5 4 0.1472271      0 0.5 5 0.1590089      1 -0.5 2 1.511076      1 -0.5 3 0.2214278      1 -0.5 4 0.1234806      1 -0.5 5 0.1006859      1 0.5 2 1.511076      1 0.5 3 0.2214278      1 0.5 4 0.1234806      1 0.5 5 0.1006859      2 -0.5 3 0.296969      2 -0.5 4 0.1472363      2 -0.5 5 0.2087138      2 0.5 3 0.296969      2 0.5 4 0.1472363      2 0.5 5 0.2087138      3 -0.5 4 0.2994247      3 -0.5 5 0.3037402      3 0.5 4 0.2994247      3 0.5 5 0.3037402      4 -0.5 5 0.2987301      4 0.5 5 0.2987301      

71     0 -0.5 1 2.223123      0 -0.5 2 1.801695      0 -0.5 3 0.8674149      0 -0.5 4 0.1776419      0 -0.5 5 0.111736      0 0.5 1 2.223123      0 0.5 2 1.801695      0 0.5 3 0.8674149      0 0.5 4 0.1776419      0 0.5 5 0.111736      1 -0.5 2 1.845311      1 -0.5 3 0.2979251      1 -0.5 4 0.1080487      1 -0.5 5 0.09806579      1 0.5 2 1.845311      1 0.5 3 0.2979251      1 0.5 4 0.1080487      1 0.5 5 0.09806579      2 -0.5 3 0.2336126      2 -0.5 4 0.1534933      2 -0.5 5 0.1790974      2 0.5 3 0.2336126      2 0.5 4 0.1534933      2 0.5 5 0.1790974      3 -0.5 4 0.2332298      3 -0.5 5 0.2655821      3 0.5 4 0.2332298      3 0.5 5 0.2655821      4 -0.5 5 0.2327573      4 0.5 5 0.2327573      

72     0 -0.5 1 1.349878      0 -0.5 2 1.024518      0 -0.5 3 0.403369      0 -0.5 4 0.1536956      0 -0.5 5 0.0562311      0 0.5 1 1.349878      0 0.5 2 1.024518      0 0.5 3 0.403369      0 0.5 4 0.1536956      0 0.5 5 0.0562311      1 -0.5 2 1.057423      1 -0.5 3 0.3070687      1 -0.5 4 0.2064676      1 -0.5 5 0.08493913      1 0.5 2 1.057423      1 0.5 3 0.3070687      1 0.5 4 0.2064676      1 0.5 5 0.08493913      2 -0.5 3 0.2065758      2 -0.5 4 0.08829152      2 -0.5 5 0.1145395      2 0.5 3 0.2065758      2 0.5 4 0.08829152      2 0.5 5 0.1145395      3 -0.5 4 0.2067288      3 -0.5 5 0.1802708      3 0.5 4 0.2067288      3 0.5 5 0.1802708      4 -0.5 5 0.2069198      4 0.5 5 0.2069198      

73     0 -0.5 1 0.07615592      0 -0.5 2 0.06928299      0 -0.5 3 0.02766483      0 -0.5 4 0.003075178      0 -0.5 5 0.002138087      0 0.5 1 0.07615592      0 0.5 2 0.06928299      0 0.5 3 0.02766483      0 0.5 4 0.003075178      0 0.5 5 0.002138087      1 -0.5 2 0.0700766      1 -0.5 3 0.001195734      1 -0.5 4 0.008238382      1 -0.5 5 0.001591211      1 0.5 2 0.0700766      1 0.5 3 0.001195734      1 0.5 4 0.008238382      1 0.5 5 0.001591211      2 -0.5 3 0.003088434      2 -0.5 4 0.001595081      2 -0.5 5 0.002776641      2 0.5 3 0.003088434      2 0.5 4 0.001595081      2 0.5 5 0.002776641      3 -0.5 4 0.003101192      3 -0.5 5 0.001615489      3 0.5 4 0.003101192      3 0.5 5 0.001615489      4 -0.5 5 0.003117514      4 0.5 5 0.003117514      

74     0 -0.5 1 2.234648      0 -0.5 2 1.790386      0 -0.5 3 0.8024074      0 -0.5 4 0.1011451      0 -0.5 5 0.1119499      0 0.5 1 2.234648      0 0.5 2 1.790386      0 0.5 3 0.8024074      0 0.5 4 0.1011451      0 0.5 5 0.1119499      1 -0.5 2 1.836119      1 -0.5 3 0.3872611      1 -0.5 4 0.1015373      1 -0.5 5 0.1037655      1 0.5 2 1.836119      1 0.5 3 0.3872611      1 0.5 4 0.1015373      1 0.5 5 0.1037655      2 -0.5 3 0.2099994      2 -0.5 4 0.09951482      2 -0.5 5 0.1488357      2 0.5 3 0.2099994      2 0.5 4 0.09951482      2 0.5 5 0.1488357      3 -0.5 4 0.3145521      3 -0.5 5 0.2378759      3 0.5 4 0.3145521      3 0.5 5 0.2378759      4 -0.5 5 0.3144415      4 0.5 5 0.3144415      

75     0 -0.5 1 2.251002      0 -0.5 2 1.806468      0 -0.5 3 0.9047075      0 -0.5 4 0.06202024      0 -0.5 5 0.1142728      0 0.5 1 2.251002      0 0.5 2 1.806468      0 0.5 3 0.9047075      0 0.5 4 0.06202024      0 0.5 5 0.1142728      1 -0.5 2 1.852002      1 -0.5 3 0.4781095      1 -0.5 4 0.05977896      1 -0.5 5 0.1036672      1 0.5 2 1.852002      1 0.5 3 0.4781095      1 0.5 4 0.05977896      1 0.5 5 0.1036672      2 -0.5 3 0.151167      2 -0.5 4 0.09882734      2 -0.5 5 0.1459749      2 0.5 3 0.151167      2 0.5 4 0.09882734      2 0.5 5 0.1459749      3 -0.5 4 0.241044      3 -0.5 5 0.230781      3 0.5 4 0.241044      3 0.5 5 0.230781      4 -0.5 5 0.2404166      4 0.5 5 0.2404166      

76     0 -0.5 1 2.194285      0 -0.5 2 1.761732      0 -0.5 3 0.8303597      0 -0.5 4 0.1142344      0 -0.5 5 0.1142701      0 0.5 1 2.194285      0 0.5 2 1.761732      0 0.5 3 0.8303597      0 0.5 4 0.1142344      0 0.5 5 0.1142701      1 -0.5 2 1.806265      1 -0.5 3 0.414057      1 -0.5 4 0.1024721      1 -0.5 5 0.1037237      1 0.5 2 1.806265      1 0.5 3 0.414057      1 0.5 4 0.1024721      1 0.5 5 0.1037237      2 -0.5 3 0.2183751      2 -0.5 4 0.09898444      2 -0.5 5 0.1648359      2 0.5 3 0.2183751      2 0.5 4 0.09898444      2 0.5 5 0.1648359      3 -0.5 4 0.2415257      3 -0.5 5 0.2494239      3 0.5 4 0.2415257      3 0.5 5 0.2494239      4 -0.5 5 0.2411984      4 0.5 5 0.2411984      

77     0 -0.5 1 2.204478      0 -0.5 2 1.758114      0 -0.5 3 0.8518941      0 -0.5 4 0.1563097      0 -0.5 5 0.1542021      0 0.5 1 2.204478      0 0.5 2 1.758114      0 0.5 3 0.8518941      0 0.5 4 0.1563097      0 0.5 5 0.1542021      1 -0.5 2 1.803844      1 -0.5 3 0.3435956      1 -0.5 4 0.1348667      1 -0.5 5 0.1000139      1 0.5 2 1.803844      1 0.5 3 0.3435956      1 0.5 4 0.1348667      1 0.5 5 0.1000139      2 -0.5 3 0.2750681      2 -0.5 4 0.1438199      2 -0.5 5 0.1992954      2 0.5 3 0.2750681      2 0.5 4 0.1438199      2 0.5 5 0.1992954      3 -0.5 4 0.3007619      3 -0.5 5 0.3214465      3 0.5 4 0.3007619      3 0.5 5 0.3214465      4 -0.5 5 0.3001263      4 0.5 5 0.3001263      

78     0 -0.5 1 2.17995      0 -0.5 2 1.746531      0 -0.5 3 0.8355153      0 -0.5 4 0.1945432      0 -0.5 5 0.1230359      0 0.5 1 2.17995      0 0.5 2 1.746531      0 0.5 3 0.8355153      0 0.5 4 0.1945432      0 0.5 5 0.1230359      1 -0.5 2 1.791087      1 -0.5 3 0.3290469      1 -0.5 4 0.1196372      1 -0.5 5 0.1135519      1 0.5 2 1.791087      1 0.5 3 0.3290469      1 0.5 4 0.1196372      1 0.5 5 0.1135519      2 -0.5 3 0.25711      2 -0.5 4 0.1510554      2 -0.5 5 0.1922347      2 0.5 3 0.25711      2 0.5 4 0.1510554      2 0.5 5 0.1922347      3 -0.5 4 0.2567367      3 -0.5 5 0.2885051      3 0.5 4 0.2567367      3 0.5 5 0.2885051      4 -0.5 5 0.2562738      4 0.5 5 0.2562738      

79     0 -0.5 1 1.410696      0 -0.5 2 1.080574      0 -0.5 3 0.4330151      0 -0.5 4 0.1456911      0 -0.5 5 0.05285772      0 0.5 1 1.410696      0 0.5 2 1.080574      0 0.5 3 0.4330151      0 0.5 4 0.1456911      0 0.5 5 0.05285772      1 -0.5 2 1.114079      1 -0.5 3 0.3333542      1 -0.5 4 0.2008265      1 -0.5 5 0.08196148      1 0.5 2 1.114079      1 0.5 3 0.3333542      1 0.5 4 0.2008265      1 0.5 5 0.08196148      2 -0.5 3 0.2009271      2 -0.5 4 0.07204276      2 -0.5 5 0.1107339      2 0.5 3 0.2009271      2 0.5 4 0.07204276      2 0.5 5 0.1107339      3 -0.5 4 0.2010698      3 -0.5 5 0.1763739      3 0.5 4 0.2010698      3 0.5 5 0.1763739      4 -0.5 5 0.2012482      4 0.5 5 0.2012482      

80     0 -0.5 1 0.08555023      0 -0.5 2 0.07902681      0 -0.5 3 0.0324809      0 -0.5 4 0.00170863      0 -0.5 5 0.001382977      0 0.5 1 0.08555023      0 0.5 2 0.07902681      0 0.5 3 0.0324809      0 0.5 4 0.00170863      0 0.5 5 0.001382977      1 -0.5 2 0.07980549      1 -0.5 3 0.0001978599      1 -0.5 4 0.004931448      1 -0.5 5 0.0007381816      1 0.5 2 0.07980549      1 0.5 3 0.0001978599      1 0.5 4 0.004931448      1 0.5 5 0.0007381816      2 -0.5 3 0.001718121      2 -0.5 4 0.0007039893      2 -0.5 5 0.001797461      2 0.5 3 0.001718121      2 0.5 4 0.0007039893      2 0.5 5 0.001797461      3 -0.5 4 0.001727267      3 -0.5 5 0.0007085281      3 0.5 4 0.001727267      3 0.5 5 0.0007085281      4 -0.5 5 0.00173898      4 0.5 5 0.00173898      

81     0 -0.5 1 2.250186      0 -0.5 2 1.794415      0 -0.5 3 0.7977967      0 -0.5 4 0.08617351      0 -0.5 5 0.1107728      0 0.5 1 2.250186      0 0.5 2 1.794415      0 0.5 3 0.7977967      0 0.5 4 0.08617351      0 0.5 5 0.1107728      1 -0.5 2 1.841214      1 -0.5 3 0.4329433      1 -0.5 4 0.1103636      1 -0.5 5 0.1001397      1 0.5 2 1.841214      1 0.5 3 0.4329433      1 0.5 4 0.1103636      1 0.5 5 0.1001397      2 -0.5 3 0.1841514      2 -0.5 4 0.09552276      2 -0.5 5 0.1384762      2 0.5 3 0.1841514      2 0.5 4 0.09552276      2 0.5 5 0.1384762      3 -0.5 4 0.3080234      3 -0.5 5 0.2242101      3 0.5 4 0.3080234      3 0.5 5 0.2242101      4 -0.5 5 0.3079176      4 0.5 5 0.3079176      

82     0 -0.5 1 3.082881      0 -0.5 2 2.59449      0 -0.5 3 1.330967      0 -0.5 4 0.02921367      0 -0.5 5 0.0927669      0 0.5 1 3.082881      0 0.5 2 2.59449      0 0.5 3 1.330967      0 0.5 4 0.02921367      0 0.5 5 0.0927669      1 -0.5 2 2.645898      1 -0.5 3 0.6096198      1 -0.5 4 0.03256164      1 -0.5 5 0.05842226      1 0.5 2 2.645898      1 0.5 3 0.6096198      1 0.5 4 0.03256164      1 0.5 5 0.05842226      2 -0.5 3 0.09364568      2 -0.5 4 0.07030124      2 -0.5 5 0.1105279      2 0.5 3 0.09364568      2 0.5 4 0.07030124      2 0.5 5 0.1105279      3 -0.5 4 0.1861387      3 -0.5 5 0.1750879      3 0.5 4 0.1861387      3 0.5 5 0.1750879      4 -0.5 5 0.185575      4 0.5 5 0.185575      

83     0 -0.5 1 2.488139      0 -0.5 2 2.01995      0 -0.5 3 0.9317658      0 -0.5 4 0.06626878      0 -0.5 5 0.08646172      0 0.5 1 2.488139      0 0.5 2 2.01995      0 0.5 3 0.9317658      0 0.5 4 0.06626878      0 0.5 5 0.08646172      1 -0.5 2 2.068433      1 -0.5 3 0.3561098      1 -0.5 4 0.0573862      1 -0.5 5 0.05348438      1 0.5 2 2.068433      1 0.5 3 0.3561098      1 0.5 4 0.0573862      1 0.5 5 0.05348438      2 -0.5 3 0.1755005      2 -0.5 4 0.06497079      2 -0.5 5 0.128547      2 0.5 3 0.1755005      2 0.5 4 0.06497079      2 0.5 5 0.128547      3 -0.5 4 0.1775905      3 -0.5 5 0.1723525      3 0.5 4 0.1775905      3 0.5 5 0.1723525      4 -0.5 5 0.1773053      4 0.5 5 0.1773053      

84     0 -0.5 1 1.855567      0 -0.5 2 1.471959      0 -0.5 3 0.7112932      0 -0.5 4 0.1472271      0 -0.5 5 0.1590089      0 0.5 1 1.855567      0 0.5 2 1.471959      0 0.5 3 0.7112932      0 0.5 4 0.1472271      0 0.5 5 0.1590089      1 -0.5 2 1.511076      1 -0.5 3 0.2214278      1 -0.5 4 0.1234806      1 -0.5 5 0.1006859      1 0.5 2 1.511076      1 0.5 3 0.2214278      1 0.5 4 0.1234806      1 0.5 5 0.1006859      2 -0.5 3 0.296969      2 -0.5 4 0.1472363      2 -0.5 5 0.2087138      2 0.5 3 0.296969      2 0.5 4 0.1472363      2 0.5 5 0.2087138      3 -0.5 4 0.2994247      3 -0.5 5 0.3037402      3 0.5 4 0.2994247      3 0.5 5 0.3037402      4 -0.5 5 0.2987301      4 0.5 5 0.2987301      

85     0 -0.5 1 2.223123      0 -0.5 2 1.801695      0 -0.5 3 0.8674149      0 -0.5 4 0.1776419      0 -0.5 5 0.111736      0 0.5 1 2.223123      0 0.5 2 1.801695      0 0.5 3 0.8674149      0 0.5 4 0.1776419      0 0.5 5 0.111736      1 -0.5 2 1.845311      1 -0.5 3 0.2979251      1 -0.5 4 0.1080487      1 -0.5 5 0.0980658      1 0.5 2 1.845311      1 0.5 3 0.2979251      1 0.5 4 0.1080487      1 0.5 5 0.0980658      2 -0.5 3 0.2336126      2 -0.5 4 0.1534933      2 -0.5 5 0.1790974      2 0.5 3 0.2336126      2 0.5 4 0.1534933      2 0.5 5 0.1790974      3 -0.5 4 0.2332298      3 -0.5 5 0.2655821      3 0.5 4 0.2332298      3 0.5 5 0.2655821      4 -0.5 5 0.2327573      4 0.5 5 0.2327573      

86     0 -0.5 1 1.349878      0 -0.5 2 1.024518      0 -0.5 3 0.403369      0 -0.5 4 0.1536956      0 -0.5 5 0.0562311      0 0.5 1 1.349878      0 0.5 2 1.024518      0 0.5 3 0.403369      0 0.5 4 0.1536956      0 0.5 5 0.0562311      1 -0.5 2 1.057423      1 -0.5 3 0.3070687      1 -0.5 4 0.2064676      1 -0.5 5 0.08493913      1 0.5 2 1.057423      1 0.5 3 0.3070687      1 0.5 4 0.2064676      1 0.5 5 0.08493913      2 -0.5 3 0.2065758      2 -0.5 4 0.08829153      2 -0.5 5 0.1145395      2 0.5 3 0.2065758      2 0.5 4 0.08829153      2 0.5 5 0.1145395      3 -0.5 4 0.2067288      3 -0.5 5 0.1802708      3 0.5 4 0.2067288      3 0.5 5 0.1802708      4 -0.5 5 0.2069198      4 0.5 5 0.2069198      

87     0 -0.5 1 0.07615593      0 -0.5 2 0.06928299      0 -0.5 3 0.02766483      0 -0.5 4 0.003075177      0 -0.5 5 0.002138086      0 0.5 1 0.07615593      0 0.5 2 0.06928299      0 0.5 3 0.02766483      0 0.5 4 0.003075177      0 0.5 5 0.002138086      1 -0.5 2 0.0700766      1 -0.5 3 0.001195734      1 -0.5 4 0.008238383      1 -0.5 5 0.00159121      1 0.5 2 0.0700766      1 0.5 3 0.001195734      1 0.5 4 0.008238383      1 0.5 5 0.00159121      2 -0.5 3 0.003088433      2 -0.5 4 0.001595081      2 -0.5 5 0.002776641      2 0.5 3 0.003088433      2 0.5 4 0.001595081      2 0.5 5 0.002776641      3 -0.5 4 0.003101192      3 -0.5 5 0.001615489      3 0.5 4 0.003101192      3 0.5 5 0.001615489      4 -0.5 5 0.003117514      4 0.5 5 0.003117514      

88     0 -0.5 1 2.234648      0 -0.5 2 1.790386      0 -0.5 3 0.8024074      0 -0.5 4 0.1011451      0 -0.5 5 0.1119499      0 0.5 1 2.234648      0 0.5 2 1.790386      0 0.5 3 0.8024074      0 0.5 4 0.1011451      0 0.5 5 0.1119499      1 -0.5 2 1.836119      1 -0.5 3 0.3872611      1 -0.5 4 0.1015373      1 -0.5 5 0.1037655      1 0.5 2 1.836119      1 0.5 3 0.3872611      1 0.5 4 0.1015373      1 0.5 5 0.1037655      2 -0.5 3 0.2099995      2 -0.5 4 0.09951482      2 -0.5 5 0.1488357      2 0.5 3 0.2099995      2 0.5 4 0.09951482      2 0.5 5 0.1488357      3 -0.5 4 0.3145521      3 -0.5 5 0.2378759      3 0.5 4 0.3145521      3 0.5 5 0.2378759      4 -0.5 5 0.3144415      4 0.5 5 0.3144415      

89     0 -0.5 1 2.251002      0 -0.5 2 1.806468      0 -0.5 3 0.9047075      0 -0.5 4 0.06202024      0 -0.5 5 0.1142728      0 0.5 1 2.251002      0 0.5 2 1.806468      0 0.5 3 0.9047075      0 0.5 4 0.06202024      0 0.5 5 0.1142728      1 -0.5 2 1.852002      1 -0.5 3 0.4781095      1 -0.5 4 0.05977896      1 -0.5 5 0.1036672      1 0.5 2 1.852002      1 0.5 3 0.4781095      1 0.5 4 0.05977896      1 0.5 5 0.1036672      2 -0.5 3 0.151167      2 -0.5 4 0.09882734      2 -0.5 5 0.1459749      2 0.5 3 0.151167      2 0.5 4 0.09882734      2 0.5 5 0.1459749      3 -0.5 4 0.241044      3 -0.5 5 0.230781      3 0.5 4 0.241044      3 0.5 5 0.230781      4 -0.5 5 0.2404166      4 0.5 5 0.2404166      

90     0 -0.5 1 2.194285      0 -0.5 2 1.761732      0 -0.5 3 0.8303597      0 -0.5 4 0.1142344      0 -0.5 5 0.1142701      0 0.5 1 2.194285      0 0.5 2 1.761732      0 0.5 3 0.8303597      0 0.5 4 0.1142344      0 0.5 5 0.1142701      1 -0.5 2 1.806265      1 -0.5 3 0.414057      1 -0.5 4 0.1024721      1 -0.5 5 0.1037237      1 0.5 2 1.806265      1 0.5 3 0.414057      1 0.5 4 0.1024721      1 0.5 5 0.1037237      2 -0.5 3 0.2183751      2 -0.5 4 0.09898444      2 -0.5 5 0.1648359      2 0.5 3 0.2183751      2 0.5 4 0.09898444      2 0.5 5 0.1648359      3 -0.5 4 0.2415257      3 -0.5 5 0.2494239      3 0.5 4 0.2415257      3 0.5 5 0.2494239      4 -0.5 5 0.2411984      4 0.5 5 0.2411984      

91     0 -0.5 1 2.204478      0 -0.5 2 1.758114      0 -0.5 3 0.8518941      0 -0.5 4 0.1563097      0 -0.5 5 0.1542021      0 0.5 1 2.204478      0 0.5 2 1.758114      0 0.5 3 0.8518941      0 0.5 4 0.1563097      0 0.5 5 0.1542021      1 -0.5 2 1.803844      1 -0.5 3 0.3435955      1 -0.5 4 0.1348667      1 -0.5 5 0.1000139      1 0.5 2 1.803844      1 0.5 3 0.3435955      1 0.5 4 0.1348667      1 0.5 5 0.1000139      2 -0.5 3 0.2750681      2 -0.5 4 0.1438199      2 -0.5 5 0.1992954      2 0.5 3 0.2750681      2 0.5 4 0.1438199      2 0.5 5 0.1992954      3 -0.5 4 0.3007619      3 -0.5 5 0.3214465      3 0.5 4 0.3007619      3 0.5 5 0.3214465      4 -0.5 5 0.3001263      4 0.5 5 0.3001263      

92     0 -0.5 1 2.17995      0 -0.5 2 1.746531      0 -0.5 3 0.8355153      0 -0.5 4 0.1945433      0 -0.5 5 0.1230359      0 0.5 1 2.17995      0 0.5 2 1.746531      0 0.5 3 0.8355153      0 0.5 4 0.1945433      0 0.5 5 0.1230359      1 -0.5 2 1.791087      1 -0.5 3 0.3290469      1 -0.5 4 0.1196372      1 -0.5 5 0.1135519      1 0.5 2 1.791087      1 0.5 3 0.3290469      1 0.5 4 0.1196372      1 0.5 5 0.1135519      2 -0.5 3 0.25711      2 -0.5 4 0.1510554      2 -0.5 5 0.1922347      2 0.5 3 0.25711      2 0.5 4 0.1510554      2 0.5 5 0.1922347      3 -0.5 4 0.2567367      3 -0.5 5 0.2885051      3 0.5 4 0.2567367      3 0.5 5 0.2885051      4 -0.5 5 0.2562738      4 0.5 5 0.2562738      

93     0 -0.5 1 1.410696      0 -0.5 2 1.080574      0 -0.5 3 0.4330151      0 -0.5 4 0.1456911      0 -0.5 5 0.05285772      0 0.5 1 1.410696      0 0.5 2 1.080574      0 0.5 3 0.4330151      0 0.5 4 0.1456911      0 0.5 5 0.05285772      1 -0.5 2 1.114079      1 -0.5 3 0.3333542      1 -0.5 4 0.2008265      1 -0.5 5 0.08196148      1 0.5 2 1.114079      1 0.5 3 0.3333542      1 0.5 4 0.2008265      1 0.5 5 0.08196148      2 -0.5 3 0.2009271      2 -0.5 4 0.07204276      2 -0.5 5 0.1107339      2 0.5 3 0.2009271      2 0.5 4 0.07204276      2 0.5 5 0.1107339      3 -0.5 4 0.2010698      3 -0.5 5 0.1763739      3 0.5 4 0.2010698      3 0.5 5 0.1763739      4 -0.5 5 0.2012482      4 0.5 5 0.2012482      

94     0 -0.5 1 0.08555023      0 -0.5 2 0.07902681      0 -0.5 3 0.0324809      0 -0.5 4 0.00170863      0 -0.5 5 0.001382977      0 0.5 1 0.08555023      0 0.5 2 0.07902681      0 0.5 3 0.0324809      0 0.5 4 0.00170863      0 0.5 5 0.001382977      1 -0.5 2 0.07980549      1 -0.5 3 0.0001978599      1 -0.5 4 0.004931448      1 -0.5 5 0.0007381815      1 0.5 2 0.07980549      1 0.5 3 0.0001978599      1 0.5 4 0.004931448      1 0.5 5 0.0007381815      2 -0.5 3 0.001718121      2 -0.5 4 0.0007039892      2 -0.5 5 0.001797461      2 0.5 3 0.001718121      2 0.5 4 0.0007039892      2 0.5 5 0.001797461      3 -0.5 4 0.001727267      3 -0.5 5 0.0007085281      3 0.5 4 0.001727267      3 0.5 5 0.0007085281      4 -0.5 5 0.00173898      4 0.5 5 0.00173898      

95     0 -0.5 1 2.250186      0 -0.5 2 1.794415      0 -0.5 3 0.7977967      0 -0.5 4 0.08617351      0 -0.5 5 0.1107728      0 0.5 1 2.250186      0 0.5 2 1.794415      0 0.5 3 0.7977967      0 0.5 4 0.08617351      0 0.5 5 0.1107728      1 -0.5 2 1.841214      1 -0.5 3 0.4329433      1 -0.5 4 0.1103636      1 -0.5 5 0.1001397      1 0.5 2 1.841214      1 0.5 3 0.4329433      1 0.5 4 0.1103636      1 0.5 5 0.1001397      2 -0.5 3 0.1841514      2 -0.5 4 0.09552276      2 -0.5 5 0.1384762      2 0.5 3 0.1841514      2 0.5 4 0.09552276      2 0.5 5 0.1384762      3 -0.5 4 0.3080234      3 -0.5 5 0.2242101      3 0.5 4 0.3080234      3 0.5 5 0.2242101      4 -0.5 5 0.3079176      4 0.5 5 0.3079176      

